élançaient	VER:impf	élancer
poursuite	NOM	poursuite
Mercenaires	NOM	mercenaire
Hamilcar	NAM	Hamilcar
parut	VER:simp	paraître
retenait	VER:impf	retenir
rênes	NOM	rêne
argent	NOM	argent
cheval	NOM	cheval
tigré	VER:pper	tigrer
tout	ADV	tout
couvert	VER:pper	couvrir
sueur	NOM	sueur
bandelettes	NOM	bandelette
attachées	VER:pper	attacher
cornes	NOM	corne
casque	NOM	casque
claquaient	VER:impf	claquer
vent	NOM	vent
derrière	PRP	derrière
mis	VER:pper	mettre
sous	PRP	sous
cuisse	NOM	cuisse
gauche	ADJ	gauche
bouclier	NOM	bouclier
ovale	ADJ	ovale
mouvement	NOM	mouvement
pique	NOM	pique
trois	NUM	trois
pointes	NOM	pointe
arrêta	VER:simp	arrêter
armée	VER:pper	armer
Tarentins	NOM	tarentin
sautèrent	VER:simp	sauter
vite	ADV	vite
cheval	NOM	cheval
second	NOM	second
partirent	VER:simp	partir
droite	NOM	droit|droite
gauche	ADJ	gauche
vers	PRP	vers
fleuve	NOM	fleuve
vers	PRP	vers
ville	NOM	ville
phalange	NOM	phalange
extermina	VER:simp	exterminer
commodément	ADV	commodément
tout	PRO:IND	tout
restait	VER:impf	rester
Barbares	ADJ	barbare
Quand	KON	quand
arrivaient	VER:impf	arriver
épées	NOM	épée
tendaient	VER:impf	tendre
gorge	NOM	gorge
fermant	VER:ppre	fermer
paupières	NOM	paupière
autres	ADJ	autre
défendirent	VER:simp	défendre
outrance	NOM	outrance
assomma	VER:simp	assommer
loin	ADV	loin
sous	PRP	sous
cailloux	NOM	caillou
comme	KON	comme
chiens	NOM	chien
enragés	VER:pper	enrager
Hamilcar	NAM	Hamilcar
recommandé	VER:pper	recommander
faire	VER:infi	faire
captifs	NOM	captif
Carthaginois	NOM	carthaginois
obéissaient	VER:impf	obéir
rancune	NOM	rancune
tant	ADV	tant
sentaient	VER:impf	sentir
plaisir	NOM	plaisir
enfoncer	VER:infi	enfoncer
leurs	DET:POS	leur
glaives	NOM	glaive
corps	NOM	corps
Barbares	NOM	barbare
Comme	KON	comme
trop	ADV	trop
chaud	ADJ	chaud
mirent	VER:simp	mettre
travailler	VER:infi	travailler
nu	NOM	nu
bras	NOM	bras
manière	NOM	manière
faucheurs	NOM	faucheur
lorsqu	VER:pper	<unknown>
interrompaient	VER:impf	interrompre
reprendre	VER:infi	reprendre
haleine	NOM	haleine
suivaient	VER:impf	suivre
yeux	NOM	œil
campagne	NOM	campagne
cavalier	NOM	cavalier
galopant	VER:ppre	galoper
après	PRP	après
soldat	NOM	soldat
courait	VER:impf	courir
parvenait	VER:impf	parvenir
saisir	VER:infi	saisir
cheveux	NOM	cheveu
tenait	VER:impf	tenir
ainsi	ADV	ainsi
quelque	PRO:IND	quelque
temps	NOM	temps
puis	ADV	puis
abattait	VER:impf	abattre
coup	NOM	coup
hache	NOM	hache
nuit	NOM	nuit
tomba	VER:simp	tomber
Carthaginois	NOM	carthaginois
Barbares	NOM	barbare
disparu	VER:pper	disparaître
éléphants	NOM	éléphant
enfuis	VER:pper	enfuir
vagabondaient	VER:impf	vagabonder
horizon	NOM	horizon
leurs	DET:POS	leur
tours	NOM	tour
incendiées	VER:pper	incendier
Elles	PRO:PER	elle
brûlaient	VER:impf	brûler
ténèbres	NOM	ténèbre
çà	ADV	çà
là	ADV	là
comme	ADV	comme
phares	NOM	phare
demi	NOM	demi
perdus	VER:pper	perdre
brume	NOM	brume
apercevait	VER:impf	apercevoir
autre	ADJ	autre
mouvement	NOM	mouvement
plaine	NOM	plaine
ondulation	NOM	ondulation
fleuve	NOM	fleuve
exhaussé	VER:pper	exhausser
cadavres	NOM	cadavre
charriait	VER:impf	charrier
mer	NOM	mer
Deux	NUM	deux
heures	NOM	heure
après	PRP	après
Mâtho	NAM	<unknown>
arriva	VER:simp	arriver
entrevit	VER:simp	entrevoir
clarté	NOM	clarté
étoiles	NOM	étoile
longs	ADJ	long
tas	NOM	tas
inégaux	ADJ	inégal
couchés	VER:pper	coucher
terre	NOM	terre
files	NOM	file
Barbares	ADJ	barbare
baissa	VER:simp	baisser
tous	PRO:IND	tout
morts	VER:pper	mourir
appela	VER:simp	appeler
loin	ADV	loin
aucune	PRO:IND	aucun
voix	NOM	voix
répondit	VER:simp	répondre
matin	NOM	matin
quitté	VER:pper	quitter
Hippo	NOM	hippo
Zaryte	ADJ	<unknown>
soldats	NOM	soldat
marcher	VER:infi	marcher
Carthage	NAM	Carthage
Utique	NAM	Utique
armée	VER:pper	armer
Spendius	NAM	<unknown>
venait	VER:impf	venir
partir	VER:infi	partir
habitants	NOM	habitant
commençaient	VER:impf	commencer
incendier	VER:infi	incendier
machines	NOM	machine
Tous	PRO:IND	tout
battus	VER:pper	battre
acharnement	NOM	acharnement
tumulte	NOM	tumulte
faisait	VER:impf	faire
vers	PRP	vers
pont	NOM	pont
redoublant	VER:ppre	redoubler
façon	NOM	façon
incompréhensible	ADJ	incompréhensible
Mâtho	NOM	<unknown>
jeté	VER:pper	jeter
plus	ADV	plus
court	ADJ	court
chemin	NOM	chemin
travers	NOM	travers
montagne	NOM	montagne
comme	KON	comme
Barbares	ADJ	barbare
enfuyaient	VER:impf	enfuir
plaine	NOM	plaine
rencontré	VER:pper	rencontrer
personne	ADV	personne
face	NOM	face
petites	ADJ	petit
masses	NOM	masse
pyramidales	ADJ	pyramidal
dressaient	VER:impf	dresser
ombre	NOM	ombre
deçà	ADV	deçà
fleuve	NOM	fleuve
plus	ADV	plus
près	ADV	près
ras	NOM	ras
sol	NOM	sol
lumières	NOM	lumière
immobiles	ADJ	immobile
effet	NOM	effet
Carthaginois	ADJ	carthaginois
repliés	VER:pper	replier
derrière	PRP	derrière
pont	NOM	pont
tromper	VER:infi	tromper
Barbares	NOM	barbare
Suffète	NOM	suffète
établi	VER:pper	établir
postes	NOM	poste
nombreux	ADJ	nombreux
autre	ADJ	autre
rive	VER:pres	river
Mâtho	NOM	<unknown>
avançant	VER:ppre	avancer
toujours	ADV	toujours
crut	VER:simp	croire
distinguer	VER:infi	distinguer
enseignes	NOM	enseigne
puniques	ADJ	punique
car	KON	car
têtes	NOM	tête
cheval	NOM	cheval
bougeaient	VER:impf	bouger
apparaissaient	VER:impf	apparaître
air	NOM	air
fixées	VER:pper	fixer
sommet	NOM	sommet
hampes	NOM	hampe
faisceau	NOM	faisceau
pouvait	VER:impf	pouvoir
voir	VER:infi	voir
entendit	VER:simp	entendre
plus	ADV	plus
loin	ADV	loin
grande	ADJ	grand
rumeur	NOM	rumeur
bruit	NOM	bruit
chansons	NOM	chanson
coupes	NOM	coupe
heurtées	VER:pper	heurter
Alors	ADV	alors
sachant	VER:ppre	savoir
où	PRO:REL	où
trouvait	VER:impf	trouver
ni	KON	ni
comment	ADV	comment
découvrir	VER:infi	découvrir
Spendius	NOM	<unknown>
tout	ADV	tout
assailli	VER:pper	assaillir
angoisses	NOM	angoisse
effaré	ADJ	effaré
perdu	VER:pper	perdre
ténèbres	NOM	ténèbre
retourna	VER:simp	retourner
chemin	NOM	chemin
plus	ADV	plus
impétueusement	ADV	impétueusement
aube	NOM	aube
blanchissait	VER:impf	blanchir
quand	ADV	quand
haut	NOM	haut
montagne	NOM	montagne
aperçut	VER:simp	apercevoir
ville	NOM	ville
carcasses	NOM	carcasse
machines	NOM	machine
noircies	VER:pper	noircir
flammes	NOM	flamme
comme	KON	comme
squelettes	NOM	squelette
géant	NOM	géant
appuyaient	VER:impf	appuyer
murs	NOM	mur
Tout	ADV	tout
reposait	VER:impf	reposer
silence	NOM	silence
accablement	NOM	accablement
extraordinaires	ADJ	extraordinaire
Parmi	PRP	parmi
soldats	NOM	soldat
bord	NOM	bord
tentes	NOM	tente
hommes	NOM	homme
presque	ADV	presque
nus	NOM	nu
dormaient	VER:impf	dormir
dos	NOM	dos
front	NOM	front
contre	PRP	contre
bras	NOM	bras
soutenait	VER:impf	soutenir
cuirasse	VER:pres	cuirasser
Quelques	PRO:IND	quelque
uns	NOM	un
décollaient	VER:impf	décoller
leurs	DET:POS	leur
jambes	NOM	jambe
bandelettes	NOM	bandelette
ensanglantées	VER:pper	ensanglanter
Ceux	PRO:DEM	celui
allaient	VER:impf	aller
mourir	VER:infi	mourir
roulaient	VER:impf	rouler
tête	NOM	tête
tout	ADV	tout
doucement	ADV	doucement
autres	ADJ	autre
traînant	VER:ppre	traîner
apportaient	VER:impf	apporter
boire	VER:infi	boire
long	NOM	long
chemins	NOM	chemin
étroits	ADJ	étroit
sentinelles	NOM	sentinelle
marchaient	VER:impf	marcher
réchauffer	VER:infi	réchauffer
tenaient	VER:impf	tenir
figure	NOM	figure
tournée	VER:pper	tourner
vers	PRP	vers
horizon	NOM	horizon
pique	NOM	pique
épaule	NOM	épaule
attitude	NOM	attitude
farouche	ADJ	farouche
Mâtho	NAM	<unknown>
trouva	VER:simp	trouver
Spendius	NOM	<unknown>
abrité	VER:pper	abriter
sous	PRP	sous
lambeau	NOM	lambeau
toile	NOM	toile
supportaient	VER:impf	supporter
deux	NUM	deux
bâtons	NOM	bâton
terre	NOM	terre
genou	NOM	genou
mains	NOM	main
tête	NOM	tête
basse	ADJ	bas
restèrent	VER:simp	rester
longtemps	ADV	longtemps
sans	PRP	sans
parler	VER:infi	parler
Enfin	ADV	enfin
Mâtho	NAM	<unknown>
murmura	VER:simp	murmurer
Vaincus	VER:pper	vaincre
Spendius	NAM	<unknown>
reprit	VER:simp	reprendre
voix	NOM	voix
sombre	VER:pres	sombrer
Oui	INT	oui
vaincus	VER:pper	vaincre
toutes	PRO:IND	tout
questions	NOM	question
répondait	VER:impf	répondre
gestes	NOM	geste
désespérés	VER:pper	désespérer
Cependant	ADV	cependant
soupirs	NOM	soupir
râles	NOM	râle
arrivaient	VER:impf	arriver
jusqu	NOM	<unknown>
Mâtho	NAM	<unknown>
entrouvrit	VER:simp	entrouvrir
toile	NOM	toile
Alors	ADV	alors
spectacle	NOM	spectacle
soldats	NOM	soldat
rappela	VER:simp	rappeler
autre	ADJ	autre
désastre	NOM	désastre
endroit	NOM	endroit
grinçant	VER:ppre	grincer
dents	NOM	dent
Misérable	ADJ	misérable
fois	NOM	fois
déjà	ADV	déjà
Spendius	NAM	<unknown>
interrompit	VER:simp	interrompre
non	ADV	non
plus	ADV	plus
malédiction	NOM	malédiction
écria	VER:simp	écrier
Mâtho	NAM	<unknown>
fin	NOM	fin
pourtant	ADV	pourtant
atteindrai	VER:futu	atteindre
vaincrai	VER:futu	vaincre
tuerai	VER:futu	tuer
Ah	INT	ah
Si	KON	si
là	ADV	là
idée	NOM	idée
avoir	VER:infi	avoir
manqué	VER:pper	manquer
bataille	NOM	bataille
désespérait	VER:impf	désespérer
plus	ADV	plus
encore	ADV	encore
défaite	NOM	défaite
arracha	VER:simp	arracher
glaive	NOM	glaive
jeta	VER:simp	jeter
terre	NOM	terre
comment	ADV	comment
Carthaginois	NOM	carthaginois
battus	VER:pper	battre
ancien	ADJ	ancien
esclave	NOM	esclave
mit	VER:simp	mettre
raconter	VER:infi	raconter
manœuvres	NOM	manœuvre
Mâtho	NAM	<unknown>
croyait	VER:impf	croire
voir	VER:infi	voir
irritait	VER:impf	irriter
armée	NOM	armée
Utique	NAM	Utique
lieu	NOM	lieu
courir	VER:infi	courir
vers	PRP	vers
pont	NOM	pont
dû	VER:pper	devoir
prendre	VER:infi	prendre
Hamilcar	NAM	Hamilcar
derrière	NOM	derrière
Eh	INT	eh
sais	VER:pres	savoir
dit	VER:pper	dire
Spendius	NAM	<unknown>
fallait	VER:impf	falloir
doubler	VER:infi	doubler
profondeurs	NOM	profondeur
compromettre	VER:infi	compromettre
vélites	NOM	vélite
contre	PRP	contre
phalange	NOM	phalange
donner	VER:infi	donner
issues	NOM	issue
éléphants	NOM	éléphant
dernier	ADJ	dernier
moment	NOM	moment
pouvait	VER:impf	pouvoir
tout	ADV	tout
regagner	VER:infi	regagner
rien	NOM	rien
forçait	VER:impf	forcer
fuir	VER:infi	fuir
Spendius	NAM	<unknown>
répondit	VER:simp	répondre
vu	VER:pper	voir
passer	VER:infi	passer
grand	ADJ	grand
manteau	NOM	manteau
rouge	ADJ	rouge
bras	NOM	bras
levés	VER:pper	lever
plus	ADV	plus
haut	ADJ	haut
poussière	NOM	poussière
comme	KON	comme
aigle	NOM	aigle
volait	VER:impf	voler
flanc	NOM	flanc
cohortes	NOM	cohorte
tous	PRO:IND	tout
signes	NOM	signe
tête	NOM	tête
elles	PRO:PER	elle
resserraient	VER:impf	resserrer
élançaient	VER:impf	élancer
foule	NOM	foule
a	VER:pres	avoir
entraînés	VER:pper	entraîner
vers	PRP	vers
autre	ADJ	autre
regardait	VER:impf	regarder
senti	VER:pper	sentir
cœur	NOM	cœur
comme	KON	comme
froid	ADJ	froid
épée	NOM	épée
peut	VER:pres	pouvoir
être	VER:infi	être
choisi	VER:pper	choisir
jour	NOM	jour
disait	VER:impf	dire
tout	ADV	tout
bas	ADV	bas
Mâtho	NAM	<unknown>
interrogèrent	VER:simp	interroger
tâchant	VER:ppre	tâcher
découvrir	VER:infi	découvrir
amené	VER:pper	amener
Suffète	NOM	suffète
précisément	ADV	précisément
circonstance	NOM	circonstance
plus	ADV	plus
défavorable	ADJ	défavorable
vinrent	VER:simp	venir
causer	VER:infi	causer
situation	NOM	situation
atténuer	VER:infi	atténuer
faute	NOM	faute
redonner	VER:infi	redonner
courage	NOM	courage
Spendius	NAM	<unknown>
avança	VER:simp	avancer
restait	VER:impf	rester
encore	ADV	encore
espoir	NOM	espoir
reste	NOM	reste
plus	ADV	plus
importe	VER:pres	importer
dit	VER:pper	dire
Mâtho	NAM	<unknown>
tout	PRO:IND	tout
seul	NOM	seul
continuerai	VER:futu	continuer
guerre	NOM	guerre
aussi	ADV	aussi
écria	VER:simp	écrier
Grec	NOM	grec
bondissant	VER:ppre	bondir
marchait	VER:impf	marcher
grands	ADJ	grand
prunelles	NOM	prunelle
étincelaient	VER:impf	étinceler
sourire	NOM	sourire
étrange	ADJ	étrange
plissait	VER:impf	plisser
figure	NOM	figure
chacal	NOM	chacal
recommencerons	VER:futu	recommencer
quitte	VER:pres	quitter
plus	ADV	plus
fait	VER:pper	faire
batailles	NOM	bataille
grand	ADJ	grand
soleil	NOM	soleil
éclat	NOM	éclat
épées	NOM	épée
trouble	VER:pres	troubler
vue	NOM	vue
maladie	NOM	maladie
trop	ADV	trop
longtemps	ADV	longtemps
vécu	VER:pper	vivre
ergastule	NOM	ergastule
donne	VER:pres	donner
murailles	NOM	muraille
escalader	VER:infi	escalader
nuit	NOM	nuit
entrerai	VER:futu	entrer
citadelles	NOM	citadelle
cadavres	NOM	cadavre
froids	ADJ	froid
avant	PRP	avant
coqs	NOM	coq
chanté	VER:pper	chanter
Montre	VER:pres	montrer
quelqu	VER:pper	<unknown>
quelque	PRO:IND	quelque
chose	NOM	chose
ennemi	NOM	ennemi
trésor	NOM	trésor
femme	NOM	femme
répéta	VER:simp	répéter
femme	NOM	femme
fille	NOM	fille
roi	NOM	roi
apporterai	VER:futu	apporter
vivement	ADV	vivement
désir	NOM	désir
devant	PRP	devant
pieds	NOM	pied
reproches	VER:pres	reprocher
avoir	VER:infi	avoir
perdu	VER:pper	perdre
bataille	NOM	bataille
contre	PRP	contre
Hannon	NAM	Hannon
regagnée	VER:pper	regagner
pourtant	ADV	pourtant
Avoue	VER:pres	avouer
troupeau	NOM	troupeau
porcs	NOM	porc
a	VER:pres	avoir
plus	ADV	plus
servi	VER:pper	servir
phalange	NOM	phalange
Spartiates	ADJ	spartiate
cédant	VER:ppre	céder
besoin	NOM	besoin
rehausser	VER:infi	rehausser
saisir	VER:infi	saisir
revanche	NOM	revanche
énuméra	VER:simp	énumérer
tout	ADV	tout
fait	VER:pper	faire
cause	NOM	cause
Mercenaires	NOM	mercenaire
jardins	NOM	jardin
Suffète	NOM	suffète
poussé	VER:pper	pousser
Gaulois	NAM	Gaulois
Plus	ADV	plus
tard	ADV	tard
Sicca	NAM	<unknown>
tous	PRO:IND	tout
enragés	VER:pper	enrager
peur	NOM	peur
République	NOM	république
Giscon	NAM	<unknown>
renvoyait	VER:impf	renvoyer
voulu	VER:pper	vouloir
interprètes	NOM	interprète
pussent	VER:subi	pouvoir
parler	VER:infi	parler
Ah	INT	ah
comme	KON	comme
langue	NOM	langue
pendait	VER:impf	pendre
bouche	NOM	bouche
souviens	VER:pres	souvenir
conduit	VER:pper	conduire
Carthage	NAM	Carthage
volé	VER:pper	voler
zaïmph	NOM	zaïmph
mené	VER:pper	mener
chez	PRP	chez
ferai	VER:futu	faire
plus	ADV	plus
encore	ADV	encore
verras	VER:futu	voir
éclata	VER:simp	éclater
rire	VER:infi	rire
comme	ADV	comme
fou	ADJ	fou
Mâtho	NOM	<unknown>
considérait	VER:impf	considérer
yeux	NOM	œil
béants	ADJ	béant
éprouvait	VER:impf	éprouver
sorte	NOM	sorte
malaise	NOM	malaise|malais
devant	PRP	devant
cet	PRO:DEM	ce
homme	NOM	homme
fois	NOM	fois
si	ADV	si
lâche	ADJ	lâche
si	ADV	si
terrible	ADJ	terrible
Grec	NOM	grec
reprit	VER:simp	reprendre
jovial	ADJ	jovial
faisant	VER:ppre	faire
claquer	VER:infi	claquer
doigts	NOM	doigt
Evohé	VER:pper	<unknown>
Après	PRP	après
pluie	NOM	pluie
soleil	NOM	soleil
travaillé	VER:pper	travailler
carrières	NOM	carrière
bu	VER:pper	boire
massique	ADJ	massique
vaisseau	NOM	vaisseau
appartint	VER:simp	appartenir
sous	PRP	sous
tendelet	NOM	tendelet
or	NOM	or
comme	KON	comme
Ptolémée	NAM	Ptolémée
malheur	NOM	malheur
doit	VER:pres	devoir
servir	VER:infi	servir
rendre	VER:infi	rendre
plus	ADV	plus
habiles	ADJ	habile
force	NOM	force
travail	NOM	travail
assouplit	VER:pres	assouplir
fortune	NOM	fortune
aime	VER:pres	aimer
politiques	NOM	politique
cédera	VER:futu	céder
revint	VER:simp	revenir
Mâtho	NAM	<unknown>
prenant	VER:ppre	prendre
bras	NOM	bras
Maître	NAM	Maître
présent	ADJ	présent
Carthaginois	NOM	carthaginois
sûrs	ADJ	sûr
victoire	NOM	victoire
toute	PRO:IND	tout
armée	NOM	armée
a	VER:pres	avoir
combattu	VER:pper	combattre
hommes	NOM	homme
obéissent	VER:pres	obéir
Place	VER:pres	placer
avant	PRP	avant
miens	PRO:POS	mien
venger	VER:infi	venger
marcheront	VER:futu	marcher
reste	VER:pres	rester
trois	NUM	trois
mille	NUM	mille
Cariens	NOM	carien
douze	NUM	douze
cents	NOM	cent
frondeurs	NOM	frondeur
archers	NOM	archer
cohortes	NOM	cohorte
entières	ADJ	entier
peut	VER:pres	pouvoir
former	VER:infi	former
phalange	NOM	phalange
retournons	VER:pres	retourner
Mâtho	NOM	<unknown>
abasourdi	VER:pper	abasourdir
désastre	NOM	désastre
jusqu	NOM	<unknown>
présent	ADJ	présent
rien	NOM	rien
imaginé	VER:pper	imaginer
sortir	VER:infi	sortir
écoutait	VER:impf	écouter
bouche	NOM	bouche
ouverte	ADJ	ouvert
lames	NOM	lame
bronze	NOM	bronze
cerclaient	VER:impf	cercler
côtes	NOM	côte
soulevaient	VER:impf	soulever
bondissements	NOM	bondissement
cœur	NOM	cœur
ramassa	VER:simp	ramasser
épée	NOM	épée
criant	VER:ppre	crier
marchons	VER:pres	marcher
éclaireurs	NOM	éclaireur
quand	KON	quand
revenus	VER:pper	revenir
annoncèrent	VER:simp	annoncer
morts	NOM	mort
Carthaginois	NOM	carthaginois
enlevés	VER:pper	enlever
pont	NOM	pont
tout	ADV	tout
ruine	NOM	ruine
Hamilcar	NAM	Hamilcar
disparu	VER:pper	disparaître
Chapitre	NOM	chapitre
CAMPAGNE	NOM	campagne
pensé	VER:pper	penser
Mercenaires	ADJ	mercenaire
attendraient	VER:cond	attendre
Utique	NAM	Utique
reviendraient	VER:cond	revenir
contre	PRP	contre
trouvant	VER:ppre	trouver
forces	NOM	force|forces
suffisantes	ADJ	suffisant
donner	VER:infi	donner
attaque	NOM	attaque
recevoir	VER:infi	recevoir
enfoncé	VER:pper	enfoncer
sud	NOM	sud
rive	NOM	rive
droite	ADJ	droit
fleuve	NOM	fleuve
mettait	VER:impf	mettre
immédiatement	ADV	immédiatement
couvert	NOM	couvert
surprise	NOM	surprise
voulait	VER:impf	vouloir
fermant	VER:ppre	fermer
abord	NOM	abord
yeux	NOM	œil
révolte	NOM	révolte
détacher	VER:infi	détacher
toutes	PRO:IND	tout
tribus	NOM	tribu
cause	NOM	cause
Barbares	NOM	barbare
puis	ADV	puis
quand	KON	quand
bien	ADV	bien
isolés	VER:pper	isoler
milieu	NOM	milieu
provinces	NOM	province
tomberait	VER:cond	tomber
exterminerait	VER:cond	exterminer
quatorze	NUM	quatorze
jours	NOM	jour
pacifia	VER:simp	pacifier
région	NOM	région
comprise	VER:pper	comprendre
entre	PRP	entre
Thouccaber	NAM	<unknown>
Utique	NAM	Utique
villes	NOM	ville
Tignicabah	NAM	<unknown>
Tessourah	NAM	<unknown>
Vacca	NAM	<unknown>
autres	ADJ	autre
encore	ADV	encore
occident	NOM	occident
Zounghar	ADJ	<unknown>
bâtie	VER:pper	bâtir
montagnes	NOM	montagne
Assouras	VER:futu	<unknown>
célèbre	ADJ	célèbre
temple	NOM	temple
Djeraado	NAM	<unknown>
fertile	ADJ	fertile
genévriers	NOM	genévrier
Thapitis	NAM	<unknown>
Hagour	NAM	<unknown>
envoyèrent	VER:simp	envoyer
ambassades	NOM	ambassade
gens	NOM	gens
campagne	NOM	campagne
arrivaient	VER:impf	arriver
mains	NOM	main
pleines	ADJ	plein
vivres	NOM	vivre
imploraient	VER:impf	implorer
protection	NOM	protection
baisaient	VER:impf	baiser
pieds	NOM	pied
ceux	PRO:DEM	celui
soldats	NOM	soldat
plaignaient	VER:impf	plaindre
Barbares	ADJ	barbare
Quelques	PRO:IND	quelque
uns	NOM	un
venaient	VER:impf	venir
offrir	VER:infi	offrir
sacs	NOM	sac
têtes	NOM	tête
Mercenaires	NOM	mercenaire
tués	VER:pper	tuer
disaient	VER:impf	dire
coupées	VER:pper	couper
cadavres	NOM	cadavre
car	KON	car
beaucoup	ADV	beaucoup
perdus	VER:pper	perdre
fuyant	VER:ppre	fuir
trouvait	VER:impf	trouver
morts	VER:pper	mourir
place	NOM	place
place	NOM	place
sous	PRP	sous
oliviers	NOM	olivier
vignes	NOM	vigne
éblouir	VER:infi	éblouir
peuple	NOM	peuple
Hamilcar	NAM	Hamilcar
dès	PRP	dès
lendemain	NOM	lendemain
victoire	NOM	victoire
envoyé	VER:pper	envoyer
Carthage	NAM	Carthage
deux	NUM	deux
mille	NOM	mille
captifs	ADJ	captif
faits	VER:pper	faire
champ	NOM	champ
bataille	NOM	bataille
arrivèrent	VER:simp	arriver
longues	ADJ	longue
compagnies	NOM	compagnie
cent	NUM	cent
hommes	NOM	homme
chacune	PRO:IND	chacun
tous	PRO:IND	tout
bras	NOM	bras
attachés	VER:pper	attacher
dos	NOM	dos
barre	NOM	barre
bronze	NOM	bronze
prenait	VER:impf	prendre
nuque	NOM	nuque
blessés	NOM	blessé
saignant	NOM	saignant
couraient	VER:impf	courir
aussi	ADV	aussi
cavaliers	NOM	cavalier
derrière	ADV	derrière
chassaient	VER:impf	chasser
coups	NOM	coup
fouet	NOM	fouet
délire	NOM	délire
joie	NOM	joie
répétait	VER:impf	répéter
six	NUM	six
mille	NUM	mille
Barbares	NOM	barbare
tués	VER:pper	tuer
autres	ADJ	autre
tiendraient	VER:cond	tenir
guerre	NOM	guerre
finie	VER:pper	finir
embrassait	VER:impf	embrasser
rues	NOM	rue
frotta	VER:simp	frotter
beurre	NOM	beurre
cinnamome	NOM	cinnamome
figure	NOM	figure
Dieux	NOM	Dieu
Patæques	ADJ	<unknown>
remercier	VER:infi	remercier
leurs	DET:POS	leur
gros	ADJ	gros
yeux	NOM	œil
gros	ADJ	gros
ventre	NOM	ventre
leurs	DET:POS	leur
deux	NUM	deux
bras	NOM	bras
levés	VER:pper	lever
jusqu	NOM	<unknown>
épaules	NOM	épaule
semblaient	VER:impf	sembler
vivre	VER:infi	vivre
sous	PRP	sous
peinture	NOM	peinture
plus	ADV	plus
fraîche	ADJ	frais
participer	VER:infi	participer
allégresse	NOM	allégresse
peuple	NOM	peuple
Riches	NOM	riche
laissaient	VER:impf	laisser
leurs	DET:POS	leur
portes	NOM	porte
ouvertes	VER:pper	ouvrir
ville	NOM	ville
retentissait	VER:impf	retentir
ronflement	NOM	ronflement
tambourins	NOM	tambourin
temples	NOM	temple
toutes	PRO:IND	tout
nuits	NOM	nuit
illuminés	VER:pper	illuminer
servantes	NOM	servante
Déesse	NOM	déesse
descendues	VER:pper	descendre
Malqua	NAM	<unknown>
établirent	VER:simp	établir
coin	NOM	coin
carrefours	NOM	carrefour
tréteaux	NOM	tréteau
sycomore	NOM	sycomore
où	PRO:REL	où
elles	PRO:PER	elle
prostituaient	VER:impf	prostituer
vota	VER:simp	voter
terres	NOM	terre
vainqueurs	NOM	vainqueur
holocaustes	NOM	holocauste
Melkarth	NAM	<unknown>
trois	NUM	trois
cents	NOM	cent
couronnes	NOM	couronne
or	NOM	or
Suffète	NOM	suffète
partisans	NOM	partisan
proposaient	VER:impf	proposer
décerner	VER:infi	décerner
prérogatives	NOM	prérogative
honneurs	NOM	honneur
nouveaux	ADJ	nouveau
sollicité	VER:pper	solliciter
Anciens	NOM	ancien
faire	VER:infi	faire
ouvertures	NOM	ouverture
Autharite	NAM	<unknown>
échanger	VER:infi	échanger
contre	PRP	contre
tous	PRO:IND	tout
Barbares	NOM	barbare
fallait	VER:impf	falloir
vieux	ADJ	vieux
Giscon	NOM	<unknown>
autres	ADJ	autre
Carthaginois	NOM	carthaginois
détenus	VER:pper	détenir
comme	KON	comme
Libyens	NOM	libyen
Nomades	NOM	nomade
composaient	VER:impf	composer
armée	NOM	armée
Autharite	NAM	<unknown>
connaissaient	VER:impf	connaître
peine	NOM	peine
Mercenaires	ADJ	mercenaire
hommes	NOM	homme
race	NOM	race
italiote	ADJ	italiote
grecque	ADJ	grecque
puisque	KON	puisque
République	NOM	république
offrait	VER:impf	offrir
tant	ADV	tant
Barbares	NOM	barbare
contre	PRP	contre
si	ADV	si
peu	ADV	peu
Carthaginois	ADJ	carthaginois
uns	NOM	un
nulle	ADJ	nul
valeur	NOM	valeur
autres	ADJ	autre
considérable	ADJ	considérable
craignaient	VER:impf	craindre
piège	NOM	piège
Autharite	NAM	<unknown>
refusa	VER:simp	refuser
Alors	ADV	alors
Anciens	NOM	ancien
décrétèrent	VER:simp	décréter
exécution	NOM	exécution
captifs	ADJ	captif
bien	ADV	bien
Suffète	NOM	suffète
écrit	VER:pper	écrire
mettre	VER:infi	mettre
mort	NOM	mort
comptait	VER:impf	compter
incorporer	VER:infi	incorporer
meilleurs	ADJ	meilleur
troupes	NOM	troupe
exciter	VER:infi	exciter
là	ADV	là
défections	NOM	défection
haine	NOM	haine
emporta	VER:simp	emporter
toute	PRO:IND	tout
réserve	NOM	réserve
deux	NUM	deux
mille	NUM	mille
Barbares	NOM	barbare
attachés	VER:pper	attacher
Mappales	NOM	<unknown>
contre	PRP	contre
stèles	NOM	stèle
tombeaux	NOM	tombeau
marchands	NOM	marchand
goujats	NOM	goujat
cuisine	NOM	cuisine
brodeurs	NOM	brodeur
femmes	NOM	femme
veuves	NOM	veuf
morts	NOM	mort
leurs	DET:POS	leur
enfants	NOM	enfant
tous	PRO:IND	tout
ceux	PRO:DEM	celui
voulaient	VER:impf	vouloir
vinrent	VER:simp	venir
tuer	VER:infi	tuer
coups	NOM	coup
flèche	NOM	flèche
visait	VER:impf	viser
lentement	ADV	lentement
