avenue	NOM	avenue
des	PRP:det	du
cyprès	NOM	cyprès
faisait	VER:impf	faire
d	VER:pper	<unknown>
un	DET:ART	un
bout	NOM	bout
à	PRP	à
l	NOM	<unknown>
autre	ADJ	autre
comme	KON	comme
une	DET:ART	un
double	ADJ	double
colonnade	NOM	colonnade
d	VER:simp	<unknown>
obélisques	NOM	obélisque
verts	ADJ	vert
Le	DET:ART	le
palais	NOM	palais
bâti	VER:pper	bâtir
en	PRP	en
marbre	NOM	marbre
numidique	ADJ	numidique
tacheté	VER:pper	tacheter
de	PRP	de
jaune	NOM	jaune
superposait	VER:impf	superposer
tout	ADV	tout
au	PRP:det	au
fond	NOM	fond
sur	PRP	sur
de	PRP	de
larges	ADJ	large
assises	NOM	assise
ses	DET:POS	son
quatre	NUM	quatre
étages	NOM	étage
en	PRP	en
terrasses	NOM	terrasse
Avec	PRP	avec
son	DET:POS	son
grand	ADJ	grand
escalier	NOM	escalier
droit	ADJ	droit
en	PRP	en
bois	NOM	bois
d	ADJ	<unknown>
ébène	NOM	ébène
portant	VER:ppre	porter
aux	PRP:det	au
angles	NOM	angle
de	PRP	de
chaque	PRO:IND	chaque
marche	NOM	marche
la	DET:ART	le
proue	NOM	proue
d	VER:futu	<unknown>
une	DET:ART	un
galère	NOM	galère
vaincue	VER:pper	vaincre
avec	PRP	avec
ses	DET:POS	son
portes	NOM	porte
rouges	ADJ	rouge
écartelées	VER:pper	écarteler
d	VER:simp	<unknown>
une	DET:ART	un
croix	NOM	croix
noire	ADJ	noir
ses	DET:POS	son
grillages	NOM	grillage
d	VER:futu	<unknown>
airain	NOM	airain
qui	PRO:REL	qui
le	PRO:PER	le
défendaient	VER:impf	défendre
en	PRP	en
bas	ADV	bas
des	PRP:det	du
scorpions	NOM	scorpion
et	KON	et
ses	DET:POS	son
treillis	NOM	treillis
de	PRP	de
baguettes	NOM	baguette
dorées	ADJ	doré
qui	PRO:REL	qui
bouchaient	VER:impf	boucher
en	PRP	en
haut	ADV	haut
ses	DET:POS	son
ouvertures	NOM	ouverture
il	PRO:PER	il
semblait	VER:impf	sembler
aux	PRP:det	au
soldats	NOM	soldat
dans	PRP	dans
son	DET:POS	son
opulence	NOM	opulence
farouche	ADJ	farouche
aussi	ADV	aussi
solennel	ADJ	solennel
et	KON	et
impénétrable	ADJ	impénétrable
que	KON	que
le	DET:ART	le
visage	NOM	visage
d	VER:futu	<unknown>
Hamilcar	NAM	Hamilcar
Le	DET:ART	le
Conseil	NOM	conseil
leur	PRO:PER	lui
avait	VER:impf	avoir
désigné	VER:pper	désigner
sa	DET:POS	son
maison	NOM	maison
pour	PRP	pour
y	PRO:PER	y
tenir	VER:infi	tenir
ce	PRO:DEM	ce
festin	NOM	festin
les	DET:ART	le
convalescents	NOM	convalescent
qui	PRO:REL	qui
couchaient	VER:impf	coucher
dans	PRP	dans
le	DET:ART	le
temple	NOM	temple
d	VER:futu	<unknown>
Eschmoûn	NOM	<unknown>
se	PRO:PER	se
mettant	VER:ppre	mettre
en	PRP	en
marche	NOM	marche
dès	PRP	dès
l	NOM	<unknown>
aurore	NOM	aurore
s	VER:subi	<unknown>
y	PRO:PER	y
étaient	VER:impf	être
traînés	VER:pper	traîner
sur	PRP	sur
leurs	DET:POS	leur
béquilles	NOM	béquille
À	PRP	à
chaque	PRO:IND	chaque
minute	NOM	minute
d	VER:subi	<unknown>
autres	ADJ	autre
arrivaient	VER:impf	arriver
Par	PRP	par
tous	PRO:IND	tout
les	DET:ART	le
sentiers	NOM	sentier
il	PRO:PER	il
en	PRO:PER	en
débouchait	VER:impf	déboucher
incessamment	ADV	incessamment
comme	ADV	comme
des	PRP:det	du
torrents	NOM	torrent
qui	PRO:REL	qui
se	PRO:PER	se
précipitent	VER:pres	précipiter
dans	PRP	dans
un	DET:ART	un
lac	NOM	lac
On	PRO:PER	on
voyait	VER:impf	voir
entre	PRP	entre
les	DET:ART	le
arbres	NOM	arbre
courir	VER:infi	courir
les	DET:ART	le
esclaves	NOM	esclave
des	PRP:det	du
cuisines	NOM	cuisine
effarés	ADJ	effaré
et	KON	et
à	PRP	à
demi	ADJ	demi
nus	NOM	nu
les	DET:ART	le
gazelles	NOM	gazelle
sur	PRP	sur
les	DET:ART	le
pelouses	NOM	pelouse
s	ADJ	<unknown>
enfuyaient	VER:impf	enfuir
en	PRP	en
bêlant	VER:ppre	bêler
le	DET:ART	le
soleil	NOM	soleil
se	PRO:PER	se
couchait	VER:impf	coucher
et	KON	et
le	DET:ART	le
parfum	NOM	parfum
des	PRP:det	du
citronniers	NOM	citronnier
rendait	VER:impf	rendre
encore	ADV	encore
plus	ADV	plus
lourde	ADJ	lourd
l	VER:futu	<unknown>
exhalaison	NOM	exhalaison
de	PRP	de
cette	PRO:DEM	ce
foule	NOM	foule
en	PRP	en
sueur	NOM	sueur
Il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
là	ADV	là
des	PRP:det	du
hommes	NOM	homme
de	PRP	de
toutes	PRO:IND	tout
les	DET:ART	le
nations	NOM	nation
des	PRP:det	du
Ligures	NOM	ligure
des	PRP:det	du
Lusitaniens	NOM	lusitanien
des	PRP:det	du
Baléares	NOM	<unknown>
des	PRP:det	du
Nègres	NOM	nègre
et	KON	et
des	PRP:det	du
fugitifs	NOM	fugitif
de	PRP	de
Rome	NAM	Rome
On	PRO:PER	on
entendait	VER:impf	entendre
à	PRP	à
côté	NOM	côté
du	PRP:det	du
lourd	ADJ	lourd
patois	NOM	patois
dorien	ADJ	dorien
retentir	VER:infi	retentir
les	DET:ART	le
syllabes	NOM	syllabe
celtiques	ADJ	celtique
bruissantes	ADJ	bruissant
comme	KON	comme
des	PRP:det	du
chars	NOM	char
de	PRP	de
bataille	NOM	bataille
et	KON	et
les	DET:ART	le
terminaisons	NOM	terminaison
ioniennes	ADJ	ionien
se	PRO:PER	se
heurtaient	VER:impf	heurter
aux	PRP:det	au
consonnes	NOM	consonne
du	PRP:det	du
désert	NOM	désert
âpres	ADJ	âpre
comme	KON	comme
des	PRP:det	du
cris	NOM	cri
de	PRP	de
chacal	NOM	chacal
Le	DET:ART	le
Grec	NOM	grec
se	PRO:PER	se
reconnaissait	VER:impf	reconnaître
à	PRP	à
sa	DET:POS	son
taille	NOM	taille
mince	ADJ	mince
l	VER:simp	<unknown>
Égyptien	ADJ	égyptien
à	PRP	à
ses	DET:POS	son
épaules	NOM	épaule
remontées	VER:pper	remonter
le	DET:ART	le
Cantabre	NAM	<unknown>
à	PRP	à
ses	DET:POS	son
larges	NOM	large
mollets	ADJ	mollet
Des	PRP:det	du
Cariens	NOM	carien
balançaient	VER:impf	balancer
orgueilleusement	ADV	orgueilleusement
les	DET:ART	le
plumes	NOM	plume
de	PRP	de
leur	DET:POS	leur
casque	NOM	casque
des	PRP:det	du
archers	NOM	archer
de	PRP	de
Cappadoce	NAM	<unknown>
s	VER:futu	<unknown>
étaient	VER:impf	être
peint	VER:pper	peindre
avec	PRP	avec
des	PRP:det	du
jus	NOM	jus
d	VER:futu	<unknown>
herbes	NOM	herbe
de	PRP	de
larges	ADJ	large
fleurs	NOM	fleur
sur	PRP	sur
le	DET:ART	le
corps	NOM	corps
et	KON	et
quelques	PRO:IND	quelque
Lydiens	NOM	lydien
portant	VER:ppre	porter
des	PRP:det	du
robes	NOM	robe
de	PRP	de
femmes	NOM	femme
dînaient	VER:impf	dîner
en	PRP	en
pantoufles	NOM	pantoufle
et	KON	et
avec	PRP	avec
des	PRP:det	du
boucles	NOM	boucle
d	VER:futu	<unknown>
oreilles	NOM	oreille
D	VER:subi	<unknown>
autres	ADJ	autre
qui	PRO:REL	qui
s	VER:subi	<unknown>
étaient	VER:impf	être
par	PRP	par
pompe	NOM	pompe
barbouillés	VER:pper	barbouiller
de	PRP	de
vermillon	NOM	vermillon
ressemblaient	VER:impf	ressembler
à	PRP	à
des	PRP:det	du
statues	NOM	statue
de	PRP	de
corail	NOM	corail
Ils	PRO:PER	il
s	VER:futu	<unknown>
allongeaient	VER:impf	allonger
sur	PRP	sur
les	DET:ART	le
coussins	NOM	coussin
ils	PRO:PER	il
mangeaient	VER:impf	manger
accroupis	VER:pper	accroupir
autour	ADV	autour
de	PRP	de
grands	ADJ	grand
plateaux	NOM	plateau
ou	KON	ou
bien	ADV	bien
couchés	VER:pper	coucher
sur	PRP	sur
le	DET:ART	le
ventre	NOM	ventre
ils	PRO:PER	il
tiraient	VER:impf	tirer
à	PRP	à
eux	PRO:PER	eux
les	DET:ART	le
morceaux	NOM	morceau
de	PRP	de
viande	NOM	viande
et	KON	et
se	PRO:PER	se
rassasiaient	VER:impf	rassasier
appuyés	VER:pper	appuyer
sur	PRP	sur
les	DET:ART	le
coudes	NOM	coude
dans	PRP	dans
la	DET:ART	le
pose	NOM	pose
pacifique	ADJ	pacifique
des	PRP:det	du
lions	NOM	lion
lorsqu	ADJ	<unknown>
ils	PRO:PER	il
dépècent	VER:pres	dépecer
leur	DET:POS	leur
proie	NOM	proie
Les	DET:ART	le
derniers	NOM	dernier
venus	VER:pper	venir
debout	ADV	debout
contre	PRP	contre
les	DET:ART	le
arbres	NOM	arbre
regardaient	VER:impf	regarder
les	DET:ART	le
tables	NOM	table
basses	ADJ	bas
disparaissant	VER:ppre	disparaître
à	PRP	à
moitié	NOM	moitié
sous	PRP	sous
des	PRP:det	du
tapis	NOM	tapis
d	VER:futu	<unknown>
écarlate	ADJ	écarlate
et	KON	et
attendaient	VER:impf	attendre
leur	DET:POS	leur
tour	NOM	tour
Les	DET:ART	le
cuisines	NOM	cuisine
d	VER:futu	<unknown>
Hamilcar	NAM	Hamilcar
n	VER:futu	<unknown>
étant	VER:ppre	être
pas	ADV	pas
suffisantes	ADJ	suffisant
le	DET:ART	le
Conseil	NOM	conseil
leur	PRO:PER	lui
avait	VER:impf	avoir
envoyé	VER:pper	envoyer
des	PRP:det	du
esclaves	NOM	esclave
de	PRP	de
la	DET:ART	le
vaisselle	NOM	vaisselle
des	PRP:det	du
lits	NOM	lit
et	KON	et
l	VER:simp	<unknown>
on	PRO:PER	on
voyait	VER:impf	voir
au	PRP:det	au
milieu	NOM	milieu
du	PRP:det	du
jardin	NOM	jardin
comme	KON	comme
sur	PRP	sur
un	DET:ART	un
champ	NOM	champ
de	PRP	de
bataille	NOM	bataille
quand	KON	quand
on	PRO:PER	on
brûle	VER:pres	brûler
les	DET:ART	le
morts	NOM	mort
de	PRP	de
grands	ADJ	grand
feux	NOM	feu
clairs	ADJ	clair
où	PRO:REL	où
rôtissaient	VER:impf	rôtir
des	PRP:det	du
bœufs	NOM	bœuf
Les	DET:ART	le
pains	NOM	pain
saupoudrés	VER:pper	saupoudrer
d	ADJ	<unknown>
anis	NOM	anis
alternaient	VER:impf	alterner
avec	PRP	avec
les	DET:ART	le
gros	ADJ	gros
fromages	NOM	fromage
plus	ADV	plus
lourds	ADJ	lourd
que	KON	que
des	PRP:det	du
disques	NOM	disque
et	KON	et
les	DET:ART	le
cratères	NOM	cratère
pleins	ADJ	plein
de	PRP	de
vin	NOM	vin
et	KON	et
les	DET:ART	le
canthares	NOM	canthare
pleins	ADJ	plein
d	VER:simp	<unknown>
eau	NOM	eau
auprès	ADV	auprès
des	PRP:det	du
corbeilles	NOM	corbeille
en	PRP	en
filigrane	NOM	filigrane
d	ADJ	<unknown>
or	NOM	or
qui	PRO:REL	qui
contenaient	VER:impf	contenir
des	PRP:det	du
fleurs	NOM	fleur
La	DET:ART	le
joie	NOM	joie
de	PRP	de
pouvoir	NOM	pouvoir
enfin	ADV	enfin
se	PRO:PER	se
gorger	VER:infi	gorger
à	PRP	à
l	NOM	<unknown>
aise	ADJ	aise
dilatait	VER:impf	dilater
tous	PRO:IND	tout
les	DET:ART	le
yeux	NOM	œil
çà	ADV	çà
et	KON	et
là	ADV	là
les	DET:ART	le
chansons	NOM	chanson
commençaient	VER:impf	commencer
D	VER:pper	<unknown>
abord	NOM	abord
on	PRO:PER	on
leur	PRO:PER	lui
servit	VER:simp	servir
des	PRP:det	du
oiseaux	NOM	oiseau
à	PRP	à
la	DET:ART	le
sauce	NOM	sauce
verte	ADJ	vert
dans	PRP	dans
des	PRP:det	du
assiettes	NOM	assiette
d	ADJ	<unknown>
argile	NOM	argile
rouge	ADJ	rouge
rehaussée	VER:pper	rehausser
de	PRP	de
dessins	NOM	dessin
noirs	ADJ	noir
puis	ADV	puis
toutes	PRO:IND	tout
les	DET:ART	le
espèces	NOM	espèce
de	PRP	de
coquillages	NOM	coquillage
que	PRO:REL	que
l	VER:subi	<unknown>
on	PRO:PER	on
ramasse	VER:subp	ramasser
sur	PRP	sur
les	DET:ART	le
côtes	NOM	côte
puniques	ADJ	punique
des	PRP:det	du
bouillies	NOM	bouillie
de	PRP	de
froment	NOM	froment
de	PRP	de
fève	NOM	fève
et	KON	et
d	VER:simp	<unknown>
orge	NOM	orge
et	KON	et
des	PRP:det	du
escargots	NOM	escargot
au	PRP:det	au
cumin	NOM	cumin
sur	PRP	sur
des	PRP:det	du
plats	NOM	plat
d	ADJ	<unknown>
ambre	VER:pres	ambrer
jaune	ADJ	jaune
Ensuite	ADV	ensuite
les	DET:ART	le
tables	NOM	table
furent	VER:simp	être
couvertes	VER:pper	couvrir
de	PRP	de
viandes	NOM	viande
antilopes	NOM	antilope
avec	PRP	avec
leurs	DET:POS	leur
cornes	NOM	corne
paons	NOM	paon
avec	PRP	avec
leurs	DET:POS	leur
plumes	NOM	plume
moutons	NOM	mouton
entiers	ADJ	entier
cuits	VER:pper	cuire
au	PRP:det	au
vin	NOM	vin
doux	ADJ	doux
gigots	NOM	gigot
de	PRP	de
chamelles	NOM	chamelle
et	KON	et
de	PRP	de
buffles	NOM	buffle
hérissons	VER:pres	hérisser
au	PRP:det	au
garum	NOM	garum
cigales	NOM	cigale
frites	VER:pper	frire
et	KON	et
loirs	NOM	loir
confits	VER:pper	confire
Dans	PRP	dans
des	PRP:det	du
gamelles	NOM	gamelle
en	PRP	en
bois	NOM	bois
de	PRP	de
Tamrapanni	NAM	<unknown>
flottaient	VER:impf	flotter
au	PRP:det	au
milieu	NOM	milieu
du	PRP:det	du
safran	NOM	safran
de	PRP	de
grands	ADJ	grand
morceaux	NOM	morceau
de	PRP	de
graisse	NOM	graisse
Tout	ADV	tout
débordait	VER:impf	déborder
de	PRP	de
saumure	NOM	saumure
de	PRP	de
truffes	NOM	truffe
et	KON	et
d	NOM	<unknown>
assa	VER:simp	<unknown>
fœtida	NOM	<unknown>
Les	DET:ART	le
pyramides	NOM	pyramide
de	PRP	de
fruits	NOM	fruit
s	ADJ	<unknown>
éboulaient	VER:impf	ébouler
sur	PRP	sur
les	DET:ART	le
gâteaux	NOM	gâteau
de	PRP	de
miel	NOM	miel
et	KON	et
l	VER:simp	<unknown>
on	PRO:PER	on
n	VER:subi	<unknown>
avait	VER:impf	avoir
pas	ADV	pas
oublié	VER:pper	oublier
quelques	PRO:IND	quelque
uns	NOM	un
de	PRP	de
ces	PRO:DEM	ce
petits	ADJ	petit
chiens	NOM	chien
à	PRP	à
gros	ADJ	gros
ventre	NOM	ventre
et	KON	et
à	PRP	à
soies	NOM	soie
roses	ADJ	rose
que	PRO:REL	que
l	VER:subi	<unknown>
on	PRO:PER	on
engraissait	VER:impf	engraisser
avec	PRP	avec
du	PRP:det	du
marc	NOM	marc
d	VER:futu	<unknown>
olives	NOM	olive
mets	VER:pres	mettre
carthaginois	ADJ	carthaginois
en	PRP	en
abomination	NOM	abomination
aux	PRP:det	au
autres	ADJ	autre
peuples	NOM	peuple
La	DET:ART	le
surprise	NOM	surprise
des	PRP:det	du
nourritures	NOM	nourriture
nouvelles	ADJ	nouveau
excitait	VER:impf	exciter
la	DET:ART	le
cupidité	NOM	cupidité
des	PRP:det	du
estomacs	NOM	estomac
Les	DET:ART	le
Gaulois	NAM	Gaulois
aux	PRP:det	au
longs	ADJ	long
cheveux	NOM	cheveu
retroussés	VER:pper	retrousser
sur	PRP	sur
le	DET:ART	le
sommet	NOM	sommet
de	PRP	de
la	DET:ART	le
tête	NOM	tête
s	ADJ	<unknown>
arrachaient	VER:impf	arracher
les	DET:ART	le
pastèques	NOM	pastèque
et	KON	et
les	DET:ART	le
limons	NOM	limon
qu	ADJ	<unknown>
ils	PRO:PER	il
croquaient	VER:impf	croquer
avec	PRP	avec
l	ADJ	<unknown>
écorce	NOM	écorce
Des	PRP:det	du
Nègres	ADJ	nègre
n	NOM	<unknown>
ayant	VER:ppre	avoir
jamais	ADV	jamais
vu	VER:pper	voir
de	PRP	de
langoustes	NOM	langouste
se	PRO:PER	se
déchiraient	VER:impf	déchirer
le	DET:ART	le
visage	NOM	visage
à	PRP	à
leurs	DET:POS	leur
piquants	NOM	piquant
rouges	ADJ	rouge
Mais	KON	mais
les	DET:ART	le
Grecs	NAM	Grecs
rasés	VER:pper	raser
plus	ADV	plus
blancs	ADJ	blanc
que	KON	que
des	PRP:det	du
marbres	NOM	marbre
jetaient	VER:impf	jeter
derrière	PRP	derrière
eux	PRO:PER	eux
les	DET:ART	le
épluchures	NOM	épluchure
de	PRP	de
leur	DET:POS	leur
assiette	NOM	assiette
tandis	KON	tandis
que	KON	que
des	PRP:det	du
pâtres	NOM	pâtre
du	PRP:det	du
Brutium	NAM	<unknown>
vêtus	ADJ	vêtu
de	PRP	de
peaux	NOM	peau
de	PRP	de
loups	NOM	loup
dévoraient	VER:impf	dévorer
silencieusement	ADV	silencieusement
le	DET:ART	le
visage	NOM	visage
dans	PRP	dans
leur	DET:POS	leur
portion	NOM	portion
La	DET:ART	le
nuit	NOM	nuit
tombait	VER:impf	tomber
On	PRO:PER	on
retira	VER:simp	retirer
le	DET:ART	le
velarium	NOM	velarium
étalé	VER:pper	étaler
sur	PRP	sur
l	ADJ	<unknown>
avenue	NOM	avenue
de	PRP	de
cyprès	NOM	cyprès
et	KON	et
l	NOM	<unknown>
on	PRO:PER	on
apporta	VER:simp	apporter
des	PRP:det	du
flambeaux	NOM	flambeau
Les	DET:ART	le
lueurs	NOM	lueur
vacillantes	ADJ	vacillant
du	PRP:det	du
pétrole	NOM	pétrole
qui	PRO:REL	qui
brûlait	VER:impf	brûler
dans	PRP	dans
des	PRP:det	du
vases	NOM	vase
de	PRP	de
porphyre	NOM	porphyre
effrayèrent	VER:simp	effrayer
au	PRP:det	au
haut	NOM	haut
des	PRP:det	du
cèdres	NOM	cèdre
les	DET:ART	le
singes	NOM	singe
consacrés	VER:pper	consacrer
à	PRP	à
la	DET:ART	le
lune	NOM	lune
Ils	PRO:PER	il
poussèrent	VER:simp	pousser
des	PRP:det	du
cris	NOM	cri
ce	PRO:DEM	ce
qui	PRO:REL	qui
mit	VER:simp	mettre
les	DET:ART	le
soldats	NOM	soldat
en	PRP	en
gaieté	NOM	gaieté
Des	PRP:det	du
flammes	NOM	flamme
oblongues	ADJ	oblongue
tremblaient	VER:impf	trembler
sur	PRP	sur
les	DET:ART	le
cuirasses	NOM	cuirasse
d	ADJ	<unknown>
airain	NOM	airain
Toutes	PRO:IND	tout
sortes	NOM	sorte
de	PRP	de
scintillements	NOM	scintillement
jaillissaient	VER:impf	jaillir
des	PRP:det	du
plats	NOM	plat
incrustés	VER:pper	incruster
de	PRP	de
pierres	NOM	pierre
précieuses	ADJ	précieux
Les	DET:ART	le
cratères	NOM	cratère
à	PRP	à
bordure	NOM	bordure
de	PRP	de
miroirs	NOM	miroir
convexes	ADJ	convexe
multipliaient	VER:impf	multiplier
l	ADJ	<unknown>
image	NOM	image
élargie	VER:pper	élargir
des	PRP:det	du
choses	NOM	chose
les	DET:ART	le
soldats	NOM	soldat
se	PRO:PER	se
pressant	VER:ppre	presser
autour	ADV	autour
s	VER:cond	<unknown>
y	PRO:PER	y
regardaient	VER:impf	regarder
avec	PRP	avec
ébahissement	NOM	ébahissement
et	KON	et
grimaçaient	VER:impf	grimacer
pour	PRP	pour
se	PRO:PER	se
faire	VER:infi	faire
rire	VER:infi	rire
Ils	PRO:PER	il
se	PRO:PER	se
lançaient	VER:impf	lancer
par	PRP	par
dessus	ADV	dessus
les	DET:ART	le
tables	NOM	table
les	DET:ART	le
escabeaux	NOM	escabeau
d	VER:futu	<unknown>
ivoire	NOM	ivoire
et	KON	et
les	DET:ART	le
spatules	NOM	spatule
d	ADJ	<unknown>
or	KON	or
Ils	PRO:PER	il
avalaient	VER:impf	avaler
à	PRP	à
pleine	ADJ	plein
gorge	NOM	gorge
tous	PRO:IND	tout
les	DET:ART	le
vins	NOM	vin
grecs	ADJ	grec
qui	PRO:REL	qui
sont	VER:pres	être
dans	PRP	dans
des	PRP:det	du
outres	NOM	outre
les	DET:ART	le
vins	NOM	vin
de	PRP	de
Campanie	NAM	Campanie
enfermés	VER:pper	enfermer
dans	PRP	dans
des	PRP:det	du
amphores	NOM	amphore
les	DET:ART	le
vins	NOM	vin
des	PRP:det	du
Cantabres	NOM	<unknown>
que	PRO:REL	que
l	VER:subi	<unknown>
on	PRO:PER	on
apporte	VER:pres	apporter
dans	PRP	dans
des	PRP:det	du
tonneaux	NOM	tonneau
et	KON	et
les	DET:ART	le
vins	NOM	vin
de	PRP	de
jujubier	NOM	jujubier
de	PRP	de
cinnamome	NOM	cinnamome
et	KON	et
de	PRP	de
lotus	NOM	lotus
Il	PRO:PER	il
y	PRO:PER	y
en	PRO:PER	en
avait	VER:impf	avoir
des	PRP:det	du
flaques	NOM	flaque
par	PRP	par
terre	NOM	terre
où	PRO:REL	où
l	VER:subi	<unknown>
on	PRO:PER	on
glissait	VER:impf	glisser
La	DET:ART	le
fumée	NOM	fumée
des	PRP:det	du
viandes	NOM	viande
montait	VER:impf	monter
dans	PRP	dans
les	DET:ART	le
feuillages	NOM	feuillage
avec	PRP	avec
la	DET:ART	le
vapeur	NOM	vapeur
des	PRP:det	du
haleines	NOM	haleine
On	PRO:PER	on
entendait	VER:impf	entendre
à	PRP	à
la	DET:ART	le
fois	NOM	fois
le	DET:ART	le
claquement	NOM	claquement
des	PRP:det	du
mâchoires	NOM	mâchoire
le	PRO:PER	le
bruit	VER:simp	bruir
des	PRP:det	du
paroles	NOM	parole
des	PRP:det	du
chansons	NOM	chanson
des	PRP:det	du
coupes	NOM	coupe
le	DET:ART	le
fracas	NOM	fracas
des	PRP:det	du
vases	NOM	vase
campaniens	ADJ	campanien
qui	PRO:REL	qui
s	VER:subi	<unknown>
écroulaient	VER:impf	écrouler
en	PRP	en
mille	NUM	mille
morceaux	NOM	morceau
ou	KON	ou
le	DET:ART	le
son	NOM	son
limpide	ADJ	limpide
d	VER:simp	<unknown>
un	DET:ART	un
grand	ADJ	grand
plat	NOM	plat
d	VER:simp	<unknown>
argent	NOM	argent
À	PRP	à
mesure	NOM	mesure
qu	ADJ	<unknown>
augmentait	VER:impf	augmenter
leur	DET:POS	leur
ivresse	NOM	ivresse
ils	PRO:PER	il
